udp_timestamp,group_1_field_1,group_1_field_2,group_1_field_3,group_1_field_4,group_1_field_5,group_1_field_6,group_1_field_7,group_1_field_8,group_13_field_1,group_13_field_2,group_13_field_3,group_13_field_4,group_13_field_5,group_13_field_6,group_13_field_7,group_13_field_8,group_14_field_1,group_14_field_2,group_14_field_3,group_14_field_4,group_14_field_5,group_14_field_6,group_14_field_7,group_14_field_8,group_17_field_1,group_17_field_2,group_17_field_3,group_17_field_4,group_17_field_5,group_17_field_6,group_17_field_7,group_17_field_8,group_20_field_1,group_20_field_2,group_20_field_3,group_20_field_4,group_20_field_5,group_20_field_6,group_20_field_7,group_20_field_8,group_115_field_1,group_115_field_2,group_115_field_3,group_115_field_4,group_115_field_5,group_115_field_6,group_115_field_7,group_115_field_8
2026-08-26T19:19:09.645979+00:00,4849.94677734375,3580.58544921875,3580.58544921875,0.0,-999.0,18.386829376220703,20.386829376220703,8.070528984069824,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-999.0,-999.0,-999.0,0.2003851681947708,-0.943842887878418,343.6389465332031,-999.0,338.0405578613281,-5.598381042480469,-999.0,341.53277587890625,63.45188903808594,10.925076484680176,8.438712120056152,0.10492881387472153,3.8186442852020264,8.543464660644531,63.5,11.0,,,,,,,,
2026-08-26T19:19:10.445636+00:00,4850.7470703125,3580.58544921875,3580.58544921875,0.0,-999.0,18.386829376220703,20.386829376220703,8.070528984069824,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-999.0,-999.0,-999.0,0.2003851681947708,-0.943842887878418,343.6389465332031,-999.0,338.0405578613281,-5.598381042480469,-999.0,341.53277587890625,63.45188903808594,10.925076484680176,8.438712120056152,0.10492881387472153,3.8186442852020264,8.543464660644531,63.5,11.0,,,,,,,,
2026-08-26T19:19:11.245640+00:00,4851.546875,3580.58544921875,3580.58544921875,0.0,-999.0,18.386829376220703,20.386829376220703,8.070528984069824,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-999.0,-999.0,-999.0,0.2003851681947708,-0.943842887878418,343.6389465332031,-999.0,338.0405578613281,-5.598381042480469,-999.0,341.53277587890625,63.45188903808594,10.925076484680176,8.438712120056152,0.10492881387472153,3.8186442852020264,8.543464660644531,63.5,11.0,,,,,,,,
2026-08-26T19:19:12.047722+00:00,4852.34716796875,3580.58544921875,3580.58544921875,0.0,-999.0,18.386829376220703,20.386829376220703,8.070528984069824,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-999.0,-999.0,-999.0,0.2003851681947708,-0.943842887878418,343.6389465332031,-999.0,338.0405578613281,-5.598381042480469,-999.0,341.53277587890625,63.45188903808594,10.925076484680176,8.438712120056152,0.10492881387472153,3.8186442852020264,8.543464660644531,63.5,11.0,,,,,,,,
2026-08-26T19:19:12.846014+00:00,4853.14697265625,3580.58544921875,3580.58544921875,0.0,-999.0,18.386829376220703,20.386829376220703,8.070528984069824,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-999.0,-999.0,-999.0,0.2003851681947708,-0.943842887878418,343.6389465332031,-999.0,338.0405578613281,-5.598381042480469,-999.0,341.53277587890625,63.45188903808594,10.925076484680176,8.438712120056152,0.10492881387472153,3.8186442852020264,8.543464660644531,63.5,11.0,,,,,,,,
2026-08-26T19:19:13.646142+00:00,4853.94677734375,3580.58544921875,3580.58544921875,0.0,-999.0,18.386829376220703,20.386829376220703,8.070528984069824,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-999.0,-999.0,-999.0,0.2003851681947708,-0.943842887878418,343.6389465332031,-999.0,338.0405578613281,-5.598381042480469,-999.0,341.53277587890625,63.45188903808594,10.925076484680176,8.438712120056152,0.10492881387472153,3.8186442852020264,8.543464660644531,63.5,11.0,,,,,,,,
2026-08-26T19:19:14.445582+00:00,4854.7470703125,3580.58544921875,3580.58544921875,0.0,-999.0,18.386829376220703,20.386829376220703,8.070528984069824,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-999.0,-999.0,-999.0,0.2003851681947708,-0.943842887878418,343.6389465332031,-999.0,338.0405578613281,-5.598381042480469,-999.0,341.53277587890625,63.45188903808594,10.925076484680176,8.438712120056152,0.10492881387472153,3.8186442852020264,8.543464660644531,63.5,11.0,,,,,,,,
2026-08-26T19:19:15.245615+00:00,4855.546875,3580.58544921875,3580.58544921875,0.0,-999.0,18.386829376220703,20.386829376220703,8.070528984069824,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-999.0,-999.0,-999.0,0.2003851681947708,-0.943842887878418,343.6389465332031,-999.0,338.0405578613281,-5.598381042480469,-999.0,341.53277587890625,63.45188903808594,10.925076484680176,8.438712120056152,0.10492881387472153,3.8186442852020264,8.543464660644531,63.5,11.0,,,,,,,,
2026-08-26T19:19:16.045963+00:00,4856.34716796875,3580.58544921875,3580.58544921875,0.0,-999.0,18.386829376220703,20.386829376220703,8.070528984069824,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-999.0,-999.0,-999.0,0.2003851681947708,-0.943842887878418,343.6389465332031,-999.0,338.0405578613281,-5.598381042480469,-999.0,341.53277587890625,63.45188903808594,10.925076484680176,8.438712120056152,0.10492881387472153,3.8186442852020264,8.543464660644531,63.5,11.0,,,,,,,,
2026-08-26T19:19:16.845958+00:00,4857.1474609375,3580.58544921875,3580.58544921875,0.0,-999.0,18.386829376220703,20.386829376220703,8.070528984069824,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-999.0,-999.0,-999.0,0.2003851681947708,-0.943842887878418,343.6389465332031,-999.0,338.0405578613281,-5.598381042480469,-999.0,341.53277587890625,63.45188903808594,10.925076484680176,8.438712120056152,0.10492881387472153,3.8186442852020264,8.543464660644531,63.5,11.0,,,,,,,,
